id,name
10818,author
12339,slasher
12565,psychological thriller
13006,torture
18062,obsessed fan
156783,blizzard
172929,bedridden
227855,female psychopath
378,prison
380,sibling relationship
409,africa
531,southern usa
570,rape
577,black people
1416,jazz
2299,violent father
2320,violent husband
2386,empowerment
2393,adoption
3017,jazz singer or musician
3344,letter
33841,incest
835,jewry
1405,roman empire
3570,three kings
3571,crucifixion
3574,bethlehem
4109,independence movement
8201,satire
9755,parody
11001,religion
18126,sermon on the mount
34117,cult film
236316,anarchic comedy
390,skateboarding
391,flying car
830,car race
952,lightning
953,guitar
1436,inventor
4379,time travel
9663,sequel
9844,car crash
10738,diner
12026,alternate history
18171,thunderstorm
189102,tunnel
196664,high school dance
226370,hoverboard
257783,2010s
409,africa
2692,arranged marriage
3389,warrior woman
9672,based on true story
163120,slave trade
179431,duringcreditsstinger
187056,woman director
191316,military unit
207928,19th century
208556,mother daughter reunion
221137,freed slave
229607,female warrior
234980,west africa
251412,battle scene
265270,weapons training
212,"london, england"
641,single parent
970,parent child relationship
5956,stuntman
9714,remake
15025,parenting
33479,single father
170682,lying
211158,absent parent
232068,frenchman abroad
526,rebel
818,based on novel or book
3691,forbidden love
6054,friendship
7980,motorcycle crash
9571,motor sport
9666,street race
9673,love
12392,best friend
14735,motorcycle
18425,teenage love
157303,first love
165100,young love
168000,illegal grand prix race
191349,teen rebel
246466,based on young adult novel
186,christianity
488,moses
536,israel
1160,egypt
2618,miracle
2831,slavery
2856,ten commandments
3036,bible
6917,epic
11001,religion
11704,judaism
157894,ancient egypt
182599,technicolor
186756,old testament
186939,pharaoh
194195,passover
253695,christian film
378,prison
526,rebel
697,loss of loved one
818,based on novel or book
1196,florida
2539,harassment
2883,imprisonment
3737,dying and death
10199,gay interest
10685,escape
11246,barbed wire
34079,death
209476,boxing
214597,prison farm
3149,gangster
6149,police
9672,based on true story
10714,serial killer
10726,gang
478,china
782,assassin
2280,emperor
9673,love
12554,dragon
12987,poverty
189119,ancient
210024,anime
320498,cartoon snake
1786,heart attack
5215,northern england
14768,single mother
18454,compassion
45141,carpenter
170154,social services
189142,welfare
190823,social realism
223200,social security
228067,healthcare
232076,desperate
260518,labor rights
801,bounty hunter
1016,"wyoming, usa"
1262,mountain
2398,narration
7150,hangman
12570,whodunit
33600,stagecoach
156783,blizzard
187321,post civil war
207928,19th century
1501,allegory
2043,lion
2509,hippopotamus
3020,sheep
6513,cartoon
6678,polar bear
6733,bullying
9748,revenge
10410,conspiracy
10453,con artist
10616,urban
11322,female protagonist
11477,anthropomorphism
155716,rookie cop
156091,missing person
162701,racial prejudice
163119,injustice
163976,reconciliation
167316,buddy cop
168567,stereotype
181140,cartoon rabbit
186782,discrimination
197345,cartoon bear
271856,cartoon animal
301031,cartoon fox
318533,cartoon elephant
516,child abuse
697,loss of loved one
739,sexual abuse
818,based on novel or book
1522,repayment
1660,suppressed past
1679,arbitrary law
1680,"boston, massachusetts"
1682,workers' quarter
1700,massachusetts
1797,loyalty
12570,whodunit
33720,guilt
184988,childhood sexual abuse
232766,vengeance
302600,poker race
302601,"massachusetts, usa"
302602,sex abuse
818,based on novel or book
1299,monster
2035,mythology
2036,greek mythology
2343,magic
9194,harem
34137,dungeon
161172,gods
175428,adventurer
179101,norse mythology
207826,shounen
210024,anime
211227,high fantasy
227389,deity
502,ambush
1327,war crimes
1960,mine
2321,bunker
2957,vietnam war
3737,dying and death
5331,village
10787,jungle
11106,infantry
12365,gang rape
13065,soldier
14643,battle
14690,violent death
14783,false accusations
15240,platoon
18543,combat
158480,casualty of war
163968,marijuana joint
163984,marijuana pipe
165431,anti war
180204,wounded soldier
198590,conscripts
216986,military draft
220446,violent man
234492,american soldiers
234939,tour of duty
240379,murder witness
249589,army vs civilians
268120,war crime
156924,tearjerker
194451,social issues
204959,grieving parents
241737,loss of child
263548,short film
1643,deaf
2696,drums
5540,heavy metal
5900,missouri
6782,addiction
188953,sign languages
227510,hearing impaired
9928,bereavement
10235,family relationships
18187,family reunion
182657,family gathering
33505,gothic
186188,fossil
210024,anime
90,"paris, france"
1946,restaurant
2384,modernity
3131,modern society
188478,glass
208421,american tourist
210399,steel
236,suicide
1284,identity
1627,patriotism
1628,nationalism
6285,coup d'etat
10818,author
14893,art
158718,lgbt
258533,gay theme
818,based on novel or book
4333,theatre group
5922,north carolina
6270,high school
9840,romance
10163,cancer
10683,coming of age
10703,tragic love
160404,valentine's day
165086,star crossed lovers
193400,teen drama
818,based on novel or book
2504,world war i
11117,tank
14643,battle
15060,period drama
191004,german soldier
210184,1910s
230333,aircraft
230915,trench warfare
3289,villain
4373,fraud
9717,based on comic
12369,"tokyo, japan"
199274,arrested
213104,teen superhero
224106,series finale
9840,romance
1025,great britain
2135,radio
2471,monarchy
3101,stutter
3998,palace
4305,radio transmission
4833,royal family
6001,speech
6038,marriage
9672,based on true story
9920,royalty
10201,death of father
12995,historical fiction
214548,1930s
215634,british royal family
220649,british monarchy
241975,george vi
243503,winston churchill
252806,speech therapy
261315,corgi
549,prostitute
588,"rome, italy"
642,robbery
1667,pimp
12987,poverty
1157,husband wife relationship
1859,arizona
6270,high school
6733,bullying
10144,anti-semitism
10235,family relationships
10683,coming of age
18068,teenage boy
33490,filmmaking
157955,childhood
165402,semi autobiographical
178210,marital problem
181329,big dreams
240119,father son relationship
240237,mother son relationship
9986,crush
12660,blind
158718,lgbt
163037,lgbt teen
190101,new student
258533,gay theme
296608,teenager
1357,fish
1792,cliff
5938,mermaid
7376,princess
210024,anime
2343,magic
9663,sequel
210024,anime
740,aids
1228,1970s
5657,australia
9673,love
9766,hiv
9840,romance
158718,lgbt
221296,long term relationship
225710,sexual discrimination
258533,gay theme
380,sibling relationship
582,"san francisco, california"
779,martial arts
1701,hero
2276,talent
6054,friendship
6513,cartoon
9715,superhero
9717,based on comic
9748,revenge
12369,"tokyo, japan"
12392,best friend
12446,another dimension
14544,robot
14988,east asian lead
33353,boy genius
179430,aftercreditsstinger
198423,moral dilemma
213104,teen superhero
215235,dead brother
818,based on novel or book
1462,samurai
1938,sword
3045,mission of murder
5600,daughter
9725,sword fight
9812,honor
10508,teacher
15060,period drama
15126,historical
33476,widower
186753,jidaigeki
198754,feudal japan
207928,19th century
312122,bushi
818,based on novel or book
3133,vampire
6152,supernatural
9194,harem
13014,orphan
15001,demon
167664,blood spurting
197239,regeneration
210024,anime
250170,monogatari
246,dancing
378,prison
520,"chicago, illinois"
727,country music
745,nun
1416,jazz
2636,blues
2652,nazi
4344,musical
6029,concert
6031,music instrument
6490,shopping mall
7312,road trip
14765,church
15214,buddy
15232,parole
242,new york city
1003,photographer
1595,ex-girlfriend
2679,artist
2815,graffiti
9840,romance
10226,neighbor
18185,bike
41523,"brooklyn, new york city"
54169,stoner
161919,adult animation
184924,comic book artist
286239,apartment
1936,blackmail
3979,hidden camera
6149,police
9714,remake
9826,murder
18035,family
157344,phone
165317,based on movie
206839,false evidence
588,"rome, italy"
3713,chase
4289,secret agent
4776,race against time
9663,sequel
9846,intelligence agency
176802,rogue agent
269769,based on tv series
271668,secret government agency
254,france
490,philosophy
1338,bachelor
2461,mathematical theorem
5721,engineer
6009,mathematics
9673,love
11001,religion
11011,morality
18053,divorcee
18396,catholic
34141,devout
157008,catholic church
157187,old friend
163180,old friends
207317,christmas
211062,ethics
236401,mathematical equation
305459,christmas time
395,gambling
782,assassin
2708,hitman
3170,cigarette
3307,surreal
3851,dangerous
4552,beer
9673,love
12354,hong kong
13017,drifter
14677,bullet wound
15127,killer
33451,masturbation
34262,infatuation
177317,ice cream truck
197582,mysterious
201125,detached
212,"london, england"
1209,wales
9672,based on true story
158718,lgbt
208289,1980s
213971,activism
222478,miners strike
258533,gay theme
100,slum
818,based on novel or book
1332,cheating
3301,suspicion
4110,"mumbai (bombay), india"
4325,game show
6784,quiz
13014,orphan
179431,duringcreditsstinger
226580,"taj mahal, india"
3071,prince
3098,castle
3259,rose
4344,musical
7376,princess
161271,beast
179411,based on fairy tale
582,"san francisco, california"
697,loss of loved one
703,detective
818,based on novel or book
9807,film noir
9826,murder
11151,statuette
12570,whodunit
12999,black and white
155790,private detective
155843,black bird
185525,private eye
90,"paris, france"
740,aids
1295,europe
10124,laboratory
158718,lgbt
180443,cure
208561,pharmaceuticals
210608,1990s
258533,gay theme
282,video game
769,falsely accused
9777,prison escape
9826,murder
9890,jail
10439,gamer
12361,hacking
456,mother
1415,small town
2702,golf
5329,rice
9826,murder
10809,teenage girl
12541,misunderstanding
15156,cell phone
40879,drunk
162735,disability
187544,needle
188991,drunkenness
221728,acupuncture
236494,mental retardation
240237,mother son relationship
1556,texas
5565,biography
10229,singer
164460,elopement
164468,bustier
164476,fan club
74,germany
525,foreigner
970,parent child relationship
1157,husband wife relationship
1490,cleaning lady
2437,"munich, germany"
6059,unsociability
7204,german-turkish living together
157799,older woman younger man relationship
209966,new german cinema
282667,age-gap relationship
10121,stop motion
11800,mockumentary
18035,family
194258,shell
197349,children's story
208349,child
254730,stop frame
268132,based on short film
2964,future
4565,dystopia
18712,based on graphic novel
33637,super power
520,"chicago, illinois"
2339,political activism
4243,black panther party
6145,right and justice
9672,based on true story
11550,black activist
12192,counter-culture
12995,historical fiction
208647,activist
208992,1960s
214780,courtroom drama
603,elves
2343,magic
168468,dead father
169075,dead parent
170362,fantasy world
242689,teenage protagonist
243959,brother brother relationship
924,italian
455,farewell
697,loss of loved one
802,regret
970,parent child relationship
1252,suicide attempt
1412,becoming an adult
3737,dying and death
3817,chance
5561,child prodigy
5600,daughter
6059,unsociability
163976,reconciliation
166947,san fernando valley
171366,multiple storylines
278301,frog
6083,politician
10508,teacher
10909,lawyer
11038,trial
33519,courtroom
34152,evolution
171497,rhetoric
196497,scopes monkey trial
207968,judiciary
214780,courtroom drama
2343,magic
2434,liberation
2596,lordship
3071,prince
3098,castle
3205,fairy tale
4144,donkey
4147,robin hood
4158,enchantment
4551,swamp
7376,princess
9755,parody
11477,anthropomorphism
12554,dragon
187056,woman director
189111,ogre
311143,cartoon donkey
276,"philadelphia, pennsylvania"
740,aids
904,"pennsylvania, usa"
1013,homophobia
1417,jurors
6148,court
7335,lawsuit
9104,partner
9766,hiv
10909,lawyer
41589,dying
158718,lgbt
186782,discrimination
207968,judiciary
208289,1980s
214780,courtroom drama
258533,gay theme
5301,brother
6464,uncle
7856,racist
10322,native american
10360,prejudice
12425,racism
14546,massacre
18034,desert
156234,cavalry
172504,reverend
179419,comanche
182599,technicolor
185441,civil war veteran
235261,abduction
455,farewell
1157,husband wife relationship
1326,infidelity
2398,narration
3451,housewife
4263,duty
6038,marriage
13005,doctor
14720,love affair
156924,tearjerker
171826,told in flashback
179367,impossible love
188720,shame
189931,guilty conscience
192394,broken heart
215015,hopelessness
236600,scheduled rendezvous
239081,secretiveness
4238,chosen one
41645,based on video game
156159,martial arts tournament
186410,extreme blood
3230,male friendship
6054,friendship
18068,teenage boy
18425,teenage love
157303,first love
158718,lgbt
187056,woman director
204967,runner
258533,gay theme
2383,feminism
5248,female friendship
6158,cult
6271,boarding school
11718,feminist
12400,brainwashing
15032,gothic horror
15165,school play
41172,schoolgirl
161914,dark heroine
187056,woman director
193729,evil nurse
230726,video album
241599,childlike
256343,visual album
90,"paris, france"
542,street gang
733,dancer
2394,ghetto
6054,friendship
14964,drugs
612,hotel
894,depression
1005,karaoke
4232,melancholy
5159,tourist
5733,turkey
6876,vacation
8181,swimming pool
10199,gay interest
10683,coming of age
10937,memory
11051,tai chi
14724,family vacation
47023,first kiss
155888,teenage daughter
172487,video recorder
187056,woman director
209674,moody
238096,rug
240303,father daughter relationship
257246,reminiscing
258533,gay theme
278730,bittersweet
208731,world war iii
391,flying car
616,witch
1938,sword
2343,magic
2913,diary
3650,child hero
3884,school of witchcraft
3888,giant spider
3891,giant snake
4252,black magic
170881,child driving car
177912,wizard
179430,aftercreditsstinger
207317,christmas
246466,based on young adult novel
272331,elf
1488,tennis
2848,tennis player
5905,father
9672,based on true story
18035,family
238821,tennis pro
280150,sport
1329,canada
5829,"nova scotia, canada"
9840,romance
14893,art
162735,disability
187056,woman director
2138,joke
3230,male friendship
74,germany
272,transylvania
697,loss of loved one
1370,shapeshifting
1430,self sacrifice
1909,coffin
3098,castle
3133,vampire
4078,ghost ship
6152,supernatural
12999,black and white
154802,silent film
156818,seashore
157185,vampire bat
158142,real estate agent
158729,ghoul
164218,psychotronic
165114,locket
165369,sailing ship
171251,corpse in coffin
179860,nosferatu
179867,real estate
179870,black death
179874,expressionism
179875,mountain country
179878,sleepwalking
179882,romania
189359,rat
244516,german expressionism
261274,dracula
380,sibling relationship
787,mississippi river
2024,wisconsin
2026,lawnmower
2029,iowa
5565,biography
7312,road trip
9672,based on true story
10235,family relationships
18035,family
218099,elderly man
971,rwanda
972,refugee
973,refugee camp
1550,militia
8053,rwandan genocide
9826,murder
10089,slaughter
10877,dead body
11872,atrocity
13069,african
14624,cruelty
14900,genocide
15053,united nations
34079,death
233,japan
1462,samurai
13141,based on manga
18098,samurai sword
230462,meiji period
285442,live action anime
1338,bachelor
155480,vespa
2626,exorcism
3649,holy water
3684,religion and supernatural
5569,vomit
9712,possession
10093,priest
10112,ouija board
10138,satan
11627,paranormal phenomena
15001,demon
18402,strong language
157008,catholic church
161261,demonic possession
179564,disturbed child
179567,crisis of faith
198435,sfx
256183,supernatural horror
2710,fairy
10159,computer animation
11331,tale
227686,myth
2060,penalty
2318,choir
2913,diary
4344,musical
5955,boys' choir
5984,dormitory
6271,boarding school
12974,principal
179359,boys' boarding school
207883,1940s
317975,music movie
534,mexico
570,rape
642,robbery
1563,prisoner
2019,liberation of prisoners
2020,revolution
6069,class
156212,spaghetti western
6054,friendship
176834,social media
240,underdog
699,love at first sight
928,hairdresser
1415,small town
1435,scissors
1436,inventor
1437,burglar
1533,isolation
1647,sadness
1715,symbolism
3098,castle
3205,fairy tale
6059,unsociability
6511,alone
9856,flashback
10703,tragic love
10794,snow
33505,gothic
171826,told in flashback
186466,christmas horror
207317,christmas
209027,artificial
227902,hair salon
231192,signs & wonders
244886,love story
249629,goth
258464,frankenstein
272246,topiary
3563,"st. petersburg, russia"
157168,ice skating
178213,delivery boy
207317,christmas
207928,19th century
178945,working mom
199690,urban comedy
279389,brazilian cinema
279419,brazilian humor
1646,autism
1680,"boston, massachusetts"
2735,veterinarian
5565,biography
6018,new hampshire
11547,slaughterhouse
13160,university
226984,livestock
290,angel
392,england
1956,world war ii
3012,court case
3797,bicycle
4116,heaven
9716,stand-up comedy
818,based on novel or book
1262,mountain
3230,male friendship
6054,friendship
10199,gay interest
207864,building a house
240119,father son relationship
316125,alps
263548,short film
236,suicide
516,child abuse
739,sexual abuse
894,depression
970,parent child relationship
1421,birthday
1608,twin sister
1611,hotelier
1655,country house
5600,daughter
18187,family reunion
156181,lecture
208349,child
242,new york city
1233,composer
2679,artist
4344,musical
9672,based on true story
10181,based on play or musical
12990,singing
164698,boyfriend girlfriend relationship
181328,struggling artist
210608,1990s
227302,portrait of an artist
262235,hiv/aids epidemic
285695,theater
853,crime fighter
1308,secret identity
2334,nightclub
6083,politician
6149,police
6259,psychopath
7002,vigilante
9715,superhero
9717,based on comic
10291,organized crime
10714,serial killer
33626,millionaire
154954,social injustice
161982,murder investigation
179430,aftercreditsstinger
180734,masked superhero
181659,political corruption
207268,neo-noir
232766,vengeance
272385,mayoral election
818,based on novel or book
1462,samurai
3206,story teller
3373,snowstorm
4262,tea
6044,promise
10794,snow
13153,spirit
41411,vengeful ghost
156580,ghost story
162846,ghost
182677,sea battle
194938,japanese folklore
226475,naval battle
238125,offended wife
242341,ghost lover
250593,horror anthology
261547,blind character
287878,ghost in the woods
242,new york city
5539,shield
9715,superhero
9717,based on comic
14909,alien invasion
155030,superhero team
179430,aftercreditsstinger
179431,duringcreditsstinger
180547,marvel cinematic universe (mcu)
2411,"new orleans, louisiana"
3358,haunted house
4551,swamp
10541,curse
13424,tv reporter
157241,criminal investigation
179430,aftercreditsstinger
248421,haunted island
186,christianity
187,islam
3679,society
6054,friendship
6194,hinduism
9673,love
9951,alien
11001,religion
11921,sociology
18071,belief in god
160916,islamophobia
225006,pakistan vs india
286746,sikhism
298665,jainism
236,suicide
242,new york city
395,gambling
554,manager
567,alcohol
818,based on novel or book
1356,pool billiards
2348,hustler
6075,sports
10594,money
18249,game
40879,drunk
830,car race
5378,world champion
6075,sports
9672,based on true story
175428,adventurer
233981,formula one (f1)
380,sibling relationship
516,child abuse
625,sadistic
1228,1970s
1415,small town
1566,dream
1930,kidnapping
1981,colorado
2546,mask
2602,cellar
6152,supernatural
6733,bullying
9866,basement
10714,serial killer
156866,based on short story
161545,alcoholic father
170865,child kidnapping
30,individual
90,"paris, france"
2506,algerienkrieg
10163,cancer
10229,singer
187056,woman director
197702,day in a life
5565,biography
157959,surgery
1308,secret identity
1701,hero
2041,island
4391,wretch
6513,cartoon
7335,lawsuit
9715,superhero
10235,family relationships
33637,super power
208611,1950s
208992,1960s
270538,superhero family
316,chess
470,spy
3704,plant
5369,guard
10181,based on play or musical
10685,escape
12999,black and white
159457,security
207317,christmas
219855,barracks
267139,prisoner of war camp
588,"rome, italy"
4645,"palermo, sicily"
9672,based on true story
155538,sicilian mafia
191970,italian history
208289,1980s
210608,1990s
225677,cosa nostra
230890,anti-mafia
236987,trial witness
252104,2000s
255066,pentito
257562,omertá
257600,mafia trial
257630,mafia war
917,journalism
1353,underground
3489,job interview
5627,cynicism
6259,psychopath
9740,sociopath
11727,crime scene
12565,psychological thriller
12670,"los angeles, california"
14903,home invasion
41158,stakeout
163895,newsreel footage
164186,character study
207268,neo-noir
211062,ethics
215774,stringer
255567,police scanner
255568,news business
90,"paris, france"
3713,chase
6054,friendship
9736,little boy
9903,balloon
14967,foot chase
15290,pursuit
157955,childhood
167982,unlikely friendship
215061,fleeing
227878,kid gang
242,new york city
1505,famous score
6038,marriage
9673,love
10329,wealth
10594,money
10911,inheritance
168346,"manhattan, new york city"
177039,embroidery
192391,spinster
207928,19th century
208223,fortune
221660,fortune hunter
227035,white gloves
836,resistance
1201,austria
1956,world war ii
4344,musical
6383,music competition
10181,based on play or musical
160175,alps mountains
165468,governess
165470,convent (nunnery)
165492,novice
165493,puppet show
165495,nun in love
189422,nazi occupation
214548,1930s
9715,superhero
9717,based on comic
14909,alien invasion
33637,super power
394,gypsy
5086,telekinesis
11627,paranormal phenomena
236316,anarchic comedy
220,"berlin, germany"
2652,nazi
158987,post war
208349,child
208408,neo realism
252193,italian neo realism
697,loss of loved one
779,martial arts
853,crime fighter
1308,secret identity
1568,undercover
7002,vigilante
9715,superhero
9717,based on comic
9823,rivalry
10044,tragic hero
10278,ninja
33637,super power
173719,haunted by the past
179095,evil doctor
206694,master villain
206716,unfulfilled love
3092,slime
5484,reincarnation
15001,demon
189094,goblin
210024,anime
227624,other world
1339,duck
1991,santa claus
11182,chimney
11183,fireplace
4247,beehive
4725,baby-snatching
5509,spanish civil war (1936-39)
90,"paris, france"
131,italy
1755,fascism
2708,hitman
5707,childhood trauma
8077,benito mussolini
14548,political assassination
173645,conformity
231020,anti-fascism
212,"london, england"
616,witch
2343,magic
3737,dying and death
3884,school of witchcraft
10164,apparition
10541,curse
10791,teenage crush
10873,school
12564,werewolf
18425,teenage love
157904,luck
177912,wizard
181112,secret past
207317,christmas
246466,based on young adult novel
6089,freedom
8241,mustang
9823,rivalry
9902,wildlife
18165,animal
156234,cavalry
158264,indian war
158265,eyebrow
158266,wild horse
208152,pets
848,double life
1013,homophobia
1326,infidelity
1862,coming out
11524,in the closet
40957,police academy
158718,lgbt
174916,bowling alley
177258,police training
210252,trail running
236944,communal shower
252375,homophobic attack
75,gunslinger
797,showdown
5572,fistfight
10950,shootout
11011,morality
11207,u.s. marshal
12999,black and white
14643,battle
15108,justice
18522,one against many
166552,quick draw
174244,brawl
241602,ticking clock
2864,one-night stand
17985,birth
167576,unlikely lovers
179431,duringcreditsstinger
221196,unplanned pregnancy
9716,stand-up comedy
253411,death of a child
3335,halloween
9748,revenge
11606,space western
14675,lethal virus
168713,neo-western
210024,anime
1197,nevada
1582,saloon
1679,arbitrary law
2284,horseback riding
14604,theft
15108,justice
157136,lynching
160799,posse
170450,lynch mob
188922,cattle rustling
207928,19th century
351,poison
378,prison
818,based on novel or book
924,italian
931,jealousy
2125,gallows
3497,hot air balloon
4129,widow
4235,duke
5493,relatives
10123,dark comedy
10229,singer
12999,black and white
14676,series of murders
161506,heir
226325,dysfunctional relationship
234626,edwardian england
236170,1900s
579,american football
2393,adoption
2470,education
3551,private school
3702,"memphis, tennessee"
6075,sports
9672,based on true story
179431,duringcreditsstinger
258703,christian
269651,high school football
596,adultery
699,love at first sight
818,based on novel or book
1003,photographer
1157,husband wife relationship
2029,iowa
2038,love of one's life
2784,mother role
3450,bridge
3451,housewife
3452,love letter
4402,peasant
5809,marriage crisis
6025,photography
6059,unsociability
7879,secret love
90,"paris, france"
591,cia
697,loss of loved one
965,age difference
2038,love of one's life
2297,interpreter
4698,stamp
12570,whodunit
13008,train
14554,alias
155440,hitchcockian
155457,screwball comedy
160175,alps mountains
163138,notre dame cathedral
818,based on novel or book
3801,space travel
4565,dystopia
4862,alien life-form
10158,alien planet
161919,adult animation
207569,human subjugation
259073,technological evolution
970,parent child relationship
9807,film noir
156338,corporate greed
165214,shakespeare in modern dress
180533,japanese noir
11612,hospital
571,transsexuality
836,resistance
4970,autonomy
158217,colonialism
257335,sertão
258228,autonomia
258229,luta popular
258859,team work
1890,camping
2215,hurricane
7868,pen pals
10683,coming of age
11663,camp
13014,orphan
41393,new england
157303,first love
159869,eye patch
169962,search party
169964,devastation
169967,handkerchief
169970,child smoking
169977,small town sheriff
169978,the color red
169990,boy scouts
169991,sand dancing
169993,meet cute
169995,boy scouts leader
174316,pipe smoking
179431,duringcreditsstinger
208992,1960s
285267,orphan boy
941,tradition
970,parent child relationship
1566,dream
4344,musical
7329,pogrom
10181,based on play or musical
11687,breaking the fourth wall
11701,milkman
11703,russian orthodox church
11704,judaism
11705,tavern
11706,constable
11707,suitor
11709,russian soldier
164460,elopement
188684,fiddler
236170,1900s
395,gambling
455,farewell
658,sea
966,beach
1794,yakuza
6203,loss
714,child labour
779,martial arts
782,assassin
1701,hero
2708,hitman
4556,protection
6019,human trafficking
6054,friendship
9748,revenge
10044,tragic hero
10941,disappearance
14964,drugs
207268,neo-noir
227369,organ harvest
380,sibling relationship
394,gypsy
970,parent child relationship
1158,grandparent grandchild relationship
2069,bathing
2203,unexpected happiness
2449,black market
4671,bad luck
6156,superstition
7386,gypsy music
10508,teacher
11061,debt
12392,best friend
236316,anarchic comedy
213,upper class
642,robbery
1326,infidelity
4516,romantic rivalry
10818,author
18249,game
18300,english countryside
34094,extramarital affair
265603,two-hander
530,prophecy
616,witch
697,loss of loved one
1992,professor
2343,magic
3650,child hero
3737,dying and death
3884,school of witchcraft
4252,black magic
5147,sorcery
6148,court
6152,supernatural
156174,occult
177912,wizard
207317,christmas
208584,scholar
239915,mystical land
241774,ministry
246466,based on young adult novel
531,southern usa
818,based on novel or book
2075,alabama
6388,tomato
14766,cafe
18379,bee
155208,nursing home
156928,tomboy
264386,lesbian
548,countryside
818,based on novel or book
2658,new zealand
3593,wilderness
4779,delinquent
5276,wild boar
10683,coming of age
15162,dog
17984,foster family
18330,nature
931,jealousy
1462,samurai
1806,desertion
3607,hold-up robbery
6943,bamboo hut
9826,murder
10349,survival
15001,demon
194424,sengoku period
237612,14th century
2754,trauma
6270,high school
171676,school shooting
187056,woman director
596,adultery
1241,persia
2122,death penalty
4426,sadism
4482,double moral standard
5066,stoning
5331,village
7956,cowardice
11004,rural area
18009,iran
18070,religious fundamentalism
584,perfect crime
703,detective
818,based on novel or book
1326,infidelity
1523,obsession
2041,island
3301,suspicion
4230,carousel 
6259,psychopath
8562,lighter
9807,film noir
10199,gay interest
12999,black and white
13008,train
14829,strangulation
155582,amusement park
167020,husband wife estrangement
177973,chance meeting
199939,cocktail party
208764,fiancée
225221,penn station
227825,storm drain
234216,tennis match
238821,tennis pro
258533,gay theme
297197,murder swap
1631,concentration camp
2652,nazi
10835,problem child
262889,系统破坏者
316,chess
4704,eyeglasses
14798,park
155699,false teeth
172427,dentures
218099,elderly man
225400,leaf
263548,short film
65,holiday
3352,tree
6513,cartoon
207317,christmas
818,based on novel or book
1649,provence
2851,avarice
4933,battle for power
7199,source
10226,neighbor
268016,spring (water)
242,new york city
977,cat
978,broken engagement
2038,love of one's life
3170,cigarette
6197,store window
11678,free spirit
13028,writer
33626,millionaire
156237,jewelry store
157286,gold digger
157799,older woman younger man relationship
241404,kept man
295332,rich woman
295959,best friends
306983,playgirl
307002,glamorous woman
236,suicide
1566,dream
2849,key
187056,woman director
263548,short film
393,civil war
629,"sicily, italy"
1499,pastor
1610,country estate
2471,monarchy
2692,arranged marriage
3734,ambition
3997,power takeover
4052,political instability
4645,"palermo, sicily"
4647,bourbon
4648,"naples, italy"
4649,opportunist
4812,plan
6049,praise
163048,decadence
5565,biography
6075,sports
6496,basketball
169055,nba
212,"london, england"
4480,businessman
10123,dark comedy
10776,marijuana
12094,business
34061,american abroad
211614,scheme
90,"paris, france"
697,loss of loved one
1233,composer
4424,pain
5257,to compose
3179,sanatorium
7942,imaginary friend
10181,based on play or musical
11857,mental institution
12999,black and white
15090,police officer
15199,rabbit
41329,mental illness
155457,screwball comedy
169276,commitment
240485,brother sister relationship
242,new york city
542,street gang
635,disc jockey
2987,gang war
3149,gangster
9273,coney island
10726,gang
33426,gang member
34117,cult film
155735,new york subway
180085,girl gang
192913,warrior
250391,the warriors
818,based on novel or book
2957,vietnam war
4552,beer
5299,war correspondent
9672,based on true story
179430,aftercreditsstinger
208992,1960s
818,based on novel or book
839,planet mars
1432,nasa
1533,isolation
1612,spacecraft
4003,botanist
6511,alone
9743,stranded
9882,space
10160,engineering
10349,survival
14626,astronaut
15354,struggle for survival
179431,duringcreditsstinger
209280,deep space
239329,potatoes
256328,2030s
3485,comedian
18035,family
1794,yakuza
3149,gangster
13005,doctor
33457,alcoholic
159845,tuberculosis
380,sibling relationship
387,california
1157,husband wife relationship
2783,family's daily life
3306,highway
3746,literature professor
5496,beauty contest
5549,beauty queen contest
7312,road trip
10235,family relationships
33694,family holiday
167043,road movie
187056,woman director
191583,beauty pageant
417,corruption
596,adultery
642,robbery
643,horse race
1157,husband wife relationship
1587,way of life
1589,sniper
1591,ex-detainee
3149,gangster
5809,marriage crisis
9016,femme fatale
9807,film noir
10051,heist
10856,bag of money
12999,black and white
236,suicide
818,based on novel or book
1447,"indiana, usa"
246466,based on young adult novel
1419,gun
2380,audio tape
11429,head wound
12626,georgia europe
13094,photograph
14677,bullet wound
15235,house fire
45141,carpenter
162413,wood chopping
172717,audio cassette
210608,1990s
211205,tangerine
478,china
8201,satire
33344,bandit
204003,bandit gang
378,prison
970,parent child relationship
3149,gangster
4654,undercover agent
5893,mama's boy
6259,psychopath
9807,film noir
10051,heist
10562,on the run
10950,shootout
13008,train
14601,explosion
15127,killer
18128,inmate
170212,criminal gang
191047,prison break
199399,infiltrate
230960,unfaithful wife
380,sibling relationship
1691,dance
7376,princess
10542,based on toy
10551,ballet
241738,sister sister relationship
818,based on novel or book
1566,dream
2398,narration
2618,miracle
5970,wrestling
9725,sword fight
9748,revenge
12391,boat chase
12988,pirate
13027,wedding
34117,cult film
157186,swashbuckler
160350,evil prince
160362,screwball
160364,impersonation
161678,giant man
169878,story within the story
186189,hidden identity
191027,fictitious country
245358,grandfather grandson relationship
269635,battle of wits
242,new york city
587,"amsterdam, netherlands"
822,airport
3715,man
3800,airplane
5756,man woman relationship
162875,polaroid camera
167043,road movie
189008,empire state building
211,bureaucracy
318,police state
1025,great britain
1438,office
1566,dream
